relationship_id,start_id,end_id,relationship_type,predicate_zh,start_name,end_name,source
relgen_f73c1869512664c18e3b,entity_CP_GC_002,entity_001,HELD_BY,收藏于,广彩百子庆丰收图瓶,陈家祠,广东民间工艺博物馆官网
relgen_69a0f09d6877476ab2f6,entity_CP_GC_003,entity_001,HELD_BY,收藏于,绘广州风景图瓷碟,陈家祠,广东民间工艺博物馆官网
relgen_ff9eafa5d26296ed89ab,entity_CP_GC_004,entity_001,HELD_BY,收藏于,广彩绘洛神赋图大碟,陈家祠,广东民间工艺博物馆官网
relgen_ede25a12e2ed2de82627,entity_CP_GC_005,entity_001,HELD_BY,收藏于,清广彩开光人物纹双鹤耳瓶,陈家祠,广东民间工艺博物馆官网
relgen_acbc1cfa2b1e01f5a806,entity_CP_GC_006,entity_001,HELD_BY,收藏于,广彩昭君出塞图瓷灯,陈家祠,广东民间工艺博物馆官网
relgen_d3691a5cb8e2d30a8143,entity_CP_GC_007,entity_001,HELD_BY,收藏于,清广彩法兰克徽章纹碟,陈家祠,广东民间工艺博物馆官网
relgen_4c2799071a64d177114d,entity_CP_GC_008,entity_001,HELD_BY,收藏于,清广彩八宝花纹暖碟,陈家祠,广东民间工艺博物馆官网
relgen_b8cf982c640ecf520773,entity_CP_GC_009,entity_001,HELD_BY,收藏于,清乾隆广彩绿地开光人物纹双螭耳花口瓶,陈家祠,广东民间工艺博物馆官网
relgen_ffef6605e74247faccf0,entity_CP_GC_010,entity_001,HELD_BY,收藏于,广彩家庭乐图梅瓶,陈家祠,广东民间工艺博物馆官网
relgen_3f10de024c81a79bcc6e,entity_CP_GC_011,entity_001,HELD_BY,收藏于,清同治广彩散花雀纹碟,陈家祠,广东民间工艺博物馆官网
relgen_5b3cfa538fa1b37167d1,entity_CP_GC_012,entity_001,HELD_BY,收藏于,清嘉庆广彩人物纹图圆形瓷板,陈家祠,广东民间工艺博物馆官网
relgen_708a3d5fcbf35e38d051,entity_CP_GC_013,entity_001,HELD_BY,收藏于,民国广彩玉兰花纹碟,陈家祠,广东民间工艺博物馆官网
relgen_a8866f01b6185e393dba,entity_CP_GC_014,entity_001,HELD_BY,收藏于,清宣统广彩福禄寿纹折沿碟,陈家祠,广东民间工艺博物馆官网
relgen_8a24ea5817a2ef4ed894,entity_CP_GC_015,entity_001,HELD_BY,收藏于,清光绪广彩积金人物纹蛋形碟,陈家祠,广东民间工艺博物馆官网
relgen_a758f3a3922e68fab54b,entity_CP_GC_016,entity_001,HELD_BY,收藏于,广彩诃利帝母图双耳瓶,陈家祠,广东民间工艺博物馆官网
relgen_aa32d5675b7632d04b6c,entity_CP_GC_017,entity_001,HELD_BY,收藏于,民国广彩西游记图碟,陈家祠,广东民间工艺博物馆官网
relgen_496a55438257a176f7fe,entity_CP_GC_018,entity_001,HELD_BY,收藏于,清广彩梅雀纹碟,陈家祠,广东民间工艺博物馆官网
relgen_913efcf8d44720947e5f,entity_CP_GC_019,entity_001,HELD_BY,收藏于,广彩胭脂红地花蝶纹天球瓶,陈家祠,广东民间工艺博物馆官网
relgen_d78cd7226e97d3683075,entity_CP_GC_020,entity_001,HELD_BY,收藏于,清乾隆广彩描金人物纹折沿碟,陈家祠,广东民间工艺博物馆官网
relgen_e9b147b05e47b71afdf0,entity_CP_GC_021,entity_001,HELD_BY,收藏于,广彩同庆年宵图荷口瓶,陈家祠,广东民间工艺博物馆官网
relgen_4c5023859205b7b326b0,entity_CP_GC_022,entity_001,HELD_BY,收藏于,民国广彩徽章纹攒盘,陈家祠,广东民间工艺博物馆官网
relgen_39ae392744180ba0ebe3,entity_CP_GC_023,entity_001,HELD_BY,收藏于,广彩九龙锦边仕女弈棋图碟,陈家祠,广东民间工艺博物馆官网
relgen_a810220184b6c95d8a46,entity_CP_GX_001,entity_001,HELD_BY,收藏于,民国广绣缠枝莲纹褂裙,陈家祠,广东民间工艺博物馆官网
relgen_7100b0d9017814a8734c,entity_CP_GX_002,entity_001,HELD_BY,收藏于,清广绣孔雀牡丹纹座屏,陈家祠,广东民间工艺博物馆官网
relgen_77e8b24edd18f7ef2095,entity_CP_GX_003,entity_001,HELD_BY,收藏于,清光绪石青缎地绣牡丹团花补子,陈家祠,广东民间工艺博物馆官网
relgen_3455bf467dba8df43536,entity_CP_GX_004,entity_001,HELD_BY,收藏于,人物纹方披巾,陈家祠,广东民间工艺博物馆官网
relgen_f8f960ec9fc3750acac4,entity_CP_GX_005,entity_001,HELD_BY,收藏于,广绣观音像,陈家祠,广东民间工艺博物馆官网
relgen_07401c838d4cbb00b304,entity_CP_GX_006,entity_001,HELD_BY,收藏于,钉金绣山水纹挂画,陈家祠,广东民间工艺博物馆官网
relgen_0a6efcebf2f517722a2a,entity_CP_GX_007,entity_001,HELD_BY,收藏于,广绣晨曦,陈家祠,广东民间工艺博物馆官网
relgen_8d16a9b71ff135d06a1c,entity_CP_GX_008,entity_001,HELD_BY,收藏于,民国广绣缠枝莲纹褂裙,陈家祠,广东民间工艺博物馆官网
relgen_dd12ae1e5a1e4ac7ddea,entity_CP_GX_009,entity_001,HELD_BY,收藏于,《浔阳遗韵》绣画,陈家祠,广东民间工艺博物馆官网
relgen_9b485c7a6e445dbdfde4,entity_CP_GX_010,entity_001,HELD_BY,收藏于,清广绣花鸟纹女服,陈家祠,广东民间工艺博物馆官网
relgen_7b6b24f1dc21e256ccd0,entity_CP_GX_011,entity_001,HELD_BY,收藏于,清缂丝缠枝牡丹纹台布,陈家祠,广东民间工艺博物馆官网
relgen_db7b32fa7d2dc60e4af1,entity_CP_GX_012,entity_001,HELD_BY,收藏于,清末民初广绣孔雀牡丹纹大画,陈家祠,广东民间工艺博物馆官网
relgen_1cf0fc767cadac47e0b0,entity_CP_GX_013,entity_001,HELD_BY,收藏于,清缂丝山水人物纹画,陈家祠,广东民间工艺博物馆官网
relgen_4f8440b6377f7ab11836,entity_CP_HCBC_001,entity_001,HELD_BY,收藏于,吉州窑黑棕釉贴图案纹盏,陈家祠,广东民间工艺博物馆官网
relgen_97b716f84f6d7d7a15fb,entity_CP_HCBC_002,entity_001,HELD_BY,收藏于,白釉灯盏,陈家祠,广东民间工艺博物馆官网
relgen_d9562538a8399065a94a,entity_CP_HCBC_003,entity_001,HELD_BY,收藏于,白釉双耳炉,陈家祠,广东民间工艺博物馆官网
relgen_24046532faf6263b814e,entity_CP_HCBC_004,entity_001,HELD_BY,收藏于,白釉凸雕佛像高脚盅,陈家祠,广东民间工艺博物馆官网
relgen_81923256181498ab5b3b,entity_CP_HCBC_005,entity_001,HELD_BY,收藏于,吉州窑白釉绘褐彩波梅纹长颈胆瓶,陈家祠,广东民间工艺博物馆官网
relgen_e426afafc16667a698b5,entity_CP_HCBC_006,entity_001,HELD_BY,收藏于,建窑黑棕釉贴佛像壶,陈家祠,广东民间工艺博物馆官网
relgen_d133ad54d0ba59940358,entity_CP_HCBC_007,entity_001,HELD_BY,收藏于,吉州窑黑棕釉贴梅花飞凤纹盏,陈家祠,广东民间工艺博物馆官网
relgen_d0db3b89527b0bcb37b6,entity_CP_HCBC_008,entity_001,HELD_BY,收藏于,白釉蛙型唾壶,陈家祠,广东民间工艺博物馆官网
relgen_168901cb65bbdde12534,entity_CP_HCBC_009,entity_001,HELD_BY,收藏于,吉州窑黑褐彩卧童枕,陈家祠,广东民间工艺博物馆官网
relgen_fc6f90bfdb6d8ce91394,entity_CP_HCBC_010,entity_001,HELD_BY,收藏于,建窑黑棕釉兔毫斑碗,陈家祠,广东民间工艺博物馆官网
relgen_d13f97bb1fd9e023e28f,entity_CP_HCBC_011,entity_001,HELD_BY,收藏于,白釉阔边碗,陈家祠,广东民间工艺博物馆官网
relgen_2f56339d45c5636d80c9,entity_CP_HCBC_012,entity_001,HELD_BY,收藏于,白釉执壶,陈家祠,广东民间工艺博物馆官网
relgen_1c6775ab8f4d964e8a89,entity_CP_HCBC_013,entity_001,HELD_BY,收藏于,白釉执壶,陈家祠,广东民间工艺博物馆官网
relgen_c7f4ffb3f3940d072bb1,entity_CP_HCBC_014,entity_001,HELD_BY,收藏于,白釉瓜形罐,陈家祠,广东民间工艺博物馆官网
relgen_c93607e31d61d498dfdb,entity_CP_HCBC_015,entity_001,HELD_BY,收藏于,平阳窑白釉花卉瓶,陈家祠,广东民间工艺博物馆官网
relgen_9524afd78b3c8c432b96,entity_CP_HCBC_016,entity_001,HELD_BY,收藏于,白釉唾壶,陈家祠,广东民间工艺博物馆官网
relgen_557542491b7e0c377fe1,entity_CP_HCBC_017,entity_001,HELD_BY,收藏于,白釉刻莲瓣罐,陈家祠,广东民间工艺博物馆官网
relgen_09add8b755d57238acac,entity_CP_HCBC_018,entity_001,HELD_BY,收藏于,登封窑白釉珍珠地四耳壶,陈家祠,广东民间工艺博物馆官网
relgen_d9d019e4d0fc540ec5eb,entity_CP_HCBC_019,entity_001,HELD_BY,收藏于,黑棕釉双耳壶,陈家祠,广东民间工艺博物馆官网
relgen_83afd83ecd09876832ca,entity_CP_HCBC_020,entity_001,HELD_BY,收藏于,北宋登封窑白釉珍珠地缠枝花纹四耳壶,陈家祠,广东民间工艺博物馆官网
relgen_450ce019954b5c2c59b8,entity_CP_HCBC_021,entity_001,HELD_BY,收藏于,唐白釉注壶,陈家祠,广东民间工艺博物馆官网
relgen_8442981ec85a8e54d442,entity_CP_HCBC_022,entity_001,HELD_BY,收藏于,宋白釉贴塑观音高脚盅,陈家祠,广东民间工艺博物馆官网
relgen_de07dc450d485832fe65,entity_CP_HCBC_023,entity_001,HELD_BY,收藏于,元青白釉双耳炉,陈家祠,广东民间工艺博物馆官网
relgen_ec8d1cf498e3134674b4,entity_CP_HCBC_024,entity_001,HELD_BY,收藏于,宋建窑兔毫盏,陈家祠,广东民间工艺博物馆官网
relgen_19ed70d77c192bfb2b1f,entity_CP_HCBC_025,entity_001,HELD_BY,收藏于,南宋吉州窑白釉绘褐彩波梅纹长颈胆瓶,陈家祠,广东民间工艺博物馆官网
relgen_79cc1bea4d1668f8895a,entity_CP_HCBC_026,entity_001,HELD_BY,收藏于,北宋平阳窑白釉花卉纹瓶,陈家祠,广东民间工艺博物馆官网
relgen_5ec5de62493a94970db1,entity_CP_HCBC_027,entity_001,HELD_BY,收藏于,明白釉蛙型唾壶,陈家祠,广东民间工艺博物馆官网
relgen_710e6a58f287f0af90e4,entity_CP_HCBC_028,entity_001,HELD_BY,收藏于,南宋吉州窑黑褐彩卧童枕,陈家祠,广东民间工艺博物馆官网
relgen_597a0bafa65be13b056b,entity_CP_FL_001,entity_001,HELD_BY,收藏于,银鎏金累丝烧珐琅山水花卉纹折扇,陈家祠,广东民间工艺博物馆官网
relgen_8006deb762713082241e,entity_CP_FL_002,entity_001,HELD_BY,收藏于,清乾隆广州画珐琅开光人物风景纹双耳瓶,陈家祠,广东民间工艺博物馆官网
relgen_f89cba59acca73e26921,entity_CP_FL_003,entity_001,HELD_BY,收藏于,清珐琅彩绘花蝶纹果盒,陈家祠,广东民间工艺博物馆官网
relgen_6105e201c8985bee1922,entity_CP_FL_004,entity_001,HELD_BY,收藏于,清乾隆画珐琅缠枝花卉纹香盒,陈家祠,广东民间工艺博物馆官网
relgen_2d611b5327a61806fbf2,entity_CP_MGT_001,entity_001,HELD_BY,收藏于,《金沙水拍云崖暖》,陈家祠,广东民间工艺博物馆官网
relgen_8f69042a2c7bdd3a4e65,entity_CP_MGT_002,entity_001,HELD_BY,收藏于,《渔汛图》,陈家祠,广东民间工艺博物馆官网
relgen_57e09a8882f68d00069a,entity_CP_MGT_003,entity_001,HELD_BY,收藏于,《松鹤图》,陈家祠,广东民间工艺博物馆官网
relgen_48e9825a7fac44eefde4,entity_CP_MGT_004,entity_001,HELD_BY,收藏于,《渔港新天》,陈家祠,广东民间工艺博物馆官网
relgen_eba78c8f67592c5cf45d,entity_CP_MGT_005,entity_001,HELD_BY,收藏于,《湘桥新貌》,陈家祠,广东民间工艺博物馆官网
relgen_db6439d4f2f6f15d095b,entity_CP_MGT_006,entity_001,HELD_BY,收藏于,《飞雪映松林图》,陈家祠,广东民间工艺博物馆官网
relgen_bdde1c9e82c65b6e6bed,entity_CP_MGT_007,entity_001,HELD_BY,收藏于,《更喜岷山千里雪》,陈家祠,广东民间工艺博物馆官网
relgen_a2e3106ecf012fc6be8b,entity_CP_MGT_008,entity_001,HELD_BY,收藏于,《娄山关》,陈家祠,广东民间工艺博物馆官网
relgen_31da27b7a78b37e1fd1f,entity_CP_MGT_009,entity_001,HELD_BY,收藏于,《你追我赶》,陈家祠,广东民间工艺博物馆官网
relgen_43810989cbb43571a592,entity_CP_MGT_010,entity_001,HELD_BY,收藏于,《中国革命历史博物馆》,陈家祠,广东民间工艺博物馆官网
relgen_fcc4e9a2d04cc6155302,entity_CP_MGT_011,entity_001,HELD_BY,收藏于,《通往山区》,陈家祠,广东民间工艺博物馆官网
relgen_23834e3e5fd08adb98d3,entity_CP_MGT_012,entity_001,HELD_BY,收藏于,《练江水闸》,陈家祠,广东民间工艺博物馆官网
relgen_f417687219f7e3f4da35,entity_CP_MGT_013,entity_001,HELD_BY,收藏于,《一学通百窍》,陈家祠,广东民间工艺博物馆官网
relgen_160fdebb277ce3ffddb9,entity_CP_MGT_014,entity_001,HELD_BY,收藏于,麦秆贴画展翅舞松涛图,陈家祠,广东民间工艺博物馆官网
relgen_8fba73d44d3784548b4d,entity_CP_MGT_015,entity_001,HELD_BY,收藏于,麦秆贴画彩蝶纷飞图,陈家祠,广东民间工艺博物馆官网
relgen_3c36ad0dc263a99fdb64,entity_CP_MO_001,entity_001,HELD_BY,收藏于,养性殿彩墨,陈家祠,广东民间工艺博物馆官网
relgen_f0fe8130b6818aac7252,entity_CP_MO_002,entity_001,HELD_BY,收藏于,仿程君房东岳泰山图墨,陈家祠,广东民间工艺博物馆官网
relgen_102f3a146f5a8ef5f6be,entity_CP_MO_003,entity_001,HELD_BY,收藏于,仿胡开文云行雨施墨,陈家祠,广东民间工艺博物馆官网
relgen_b03d30c252aee31e5b84,entity_CP_MO_004,entity_001,HELD_BY,收藏于,凤阁书云彩墨,陈家祠,广东民间工艺博物馆官网
relgen_15a6c5207c0e1dea303e,entity_CP_MO_005,entity_001,HELD_BY,收藏于,仿程君房爵禄封侯图墨,陈家祠,广东民间工艺博物馆官网
relgen_09b7a60c2dbc74cb49fb,entity_CP_MO_006,entity_001,HELD_BY,收藏于,仿程君房百子图墨,陈家祠,广东民间工艺博物馆官网
relgen_e9fc8b77d13a926f185e,entity_CP_MO_007,entity_001,HELD_BY,收藏于,仿唐代铜镜墨,陈家祠,广东民间工艺博物馆官网
relgen_8ba4601f85946e5e9d1b,entity_CP_MO_008,entity_001,HELD_BY,收藏于,鱼戏莲图彩墨,陈家祠,广东民间工艺博物馆官网
relgen_c08b75fa8d30758e4134,entity_CP_MO_009,entity_001,HELD_BY,收藏于,程君房山水诗文墨,陈家祠,广东民间工艺博物馆官网
relgen_1cfb952708a048cc57f3,entity_CP_MO_010,entity_001,HELD_BY,收藏于,汪乾章八仙图墨,陈家祠,广东民间工艺博物馆官网
relgen_caf4eda36a31621e0873,entity_CP_MO_011,entity_001,HELD_BY,收藏于,仿秦铁权墨,陈家祠,广东民间工艺博物馆官网
relgen_6ab55227dce656d857e5,entity_CP_MO_012,entity_001,HELD_BY,收藏于,仿方于鲁百子图墨,陈家祠,广东民间工艺博物馆官网
relgen_55fc1179b4d13c0a6e12,entity_CP_MO_013,entity_001,HELD_BY,收藏于,仿程君房山水楼阁图墨,陈家祠,广东民间工艺博物馆官网
relgen_30af9e18a8a5a5ec2ebd,entity_CP_MO_014,entity_001,HELD_BY,收藏于,程君房莲花诗文墨,陈家祠,广东民间工艺博物馆官网
relgen_d2ef26edb47f211063cb,entity_CP_MO_015,entity_001,HELD_BY,收藏于,睢阳五老之王涣图墨,陈家祠,广东民间工艺博物馆官网
relgen_f0990fa351971fb8c5ac,entity_CP_MO_016,entity_001,HELD_BY,收藏于,宝塔墨,陈家祠,广东民间工艺博物馆官网
relgen_b5646485d20bab554665,entity_CP_MO_017,entity_001,HELD_BY,收藏于,千岁苓墨,陈家祠,广东民间工艺博物馆官网
relgen_e48fd6cf8be5f5e7e745,entity_CP_MO_018,entity_001,HELD_BY,收藏于,清嘉庆睢阳五老之王涣图墨,陈家祠,广东民间工艺博物馆官网
relgen_1d300d593dae7a7d8160,entity_CP_MO_019,entity_001,HELD_BY,收藏于,民国云行雨施墨,陈家祠,广东民间工艺博物馆官网
relgen_75eaacd4a557140f568a,entity_CP_MO_020,entity_001,HELD_BY,收藏于,清晚期汪乾章八仙图墨,陈家祠,广东民间工艺博物馆官网
relgen_b326cd2a07b1d8e7e804,entity_CP_MO_021,entity_001,HELD_BY,收藏于,清中期鱼戏莲图彩墨,陈家祠,广东民间工艺博物馆官网
relgen_a268374caef51f25369b,entity_CP_MO_022,entity_001,HELD_BY,收藏于,清康熙十二年养性殿彩墨,陈家祠,广东民间工艺博物馆官网
relgen_1c034c28515a22bd250c,entity_CP_MO_023,entity_001,HELD_BY,收藏于,清光绪仿秦铁权墨,陈家祠,广东民间工艺博物馆官网
relgen_c725ca3e6c42933f544b,entity_CP_MO_024,entity_001,HELD_BY,收藏于,明万历四年程君房山水诗文墨,陈家祠,广东民间工艺博物馆官网
relgen_439e4d7b1a2babfa1f58,entity_CP_MBNH_001,entity_001,HELD_BY,收藏于,佛山木版年画老鼠嫁女图,陈家祠,广东民间工艺博物馆官网
relgen_e6be26615915f3d38ec5,entity_CP_MBNH_002,entity_001,HELD_BY,收藏于,佛山木版年画梅花童子图,陈家祠,广东民间工艺博物馆官网
relgen_3af996905d0aa677cbba,entity_CP_MBNH_003,entity_001,HELD_BY,收藏于,佛山木版年画鱼藻图,陈家祠,广东民间工艺博物馆官网
relgen_839499f5ae54ece70814,entity_CP_MBNH_004,entity_001,HELD_BY,收藏于,佛山木版年画双狮戏球榜首,陈家祠,广东民间工艺博物馆官网
relgen_9bfebc9f40c17dc7119e,entity_CP_MBNH_005,entity_001,HELD_BY,收藏于,佛山木版年画观音、天后、北帝、华光、关帝神像图,陈家祠,广东民间工艺博物馆官网
relgen_1de8f1fbfa7598315039,entity_CP_MBNH_006,entity_001,HELD_BY,收藏于,佛山木版年画胜意蚕姑坐镇图,陈家祠,广东民间工艺博物馆官网
relgen_2cc5ac6375197be8b1a2,entity_CP_MBNH_007,entity_001,HELD_BY,收藏于,佛山木版年画牡丹榜首,陈家祠,广东民间工艺博物馆官网
relgen_6461ed5fc369c9a460a0,entity_CP_MBNH_008,entity_001,HELD_BY,收藏于,佛山木版年画五谷丰登 丰衣足食图,陈家祠,广东民间工艺博物馆官网
relgen_124b6b36f7d6f40099ed,entity_CP_QC_001,entity_001,HELD_BY,收藏于,灰青釉绘云鹤罐,陈家祠,广东民间工艺博物馆官网
relgen_91af3aed81c180816af6,entity_CP_QC_002,entity_001,HELD_BY,收藏于,黄釉刻莲瓣碗,陈家祠,广东民间工艺博物馆官网
relgen_173d6430137b3e348de9,entity_CP_QC_003,entity_001,HELD_BY,收藏于,青黄釉菊花纹碗,陈家祠,广东民间工艺博物馆官网
relgen_9503dfd6f37be34f9945,entity_CP_QC_004,entity_001,HELD_BY,收藏于,龙泉窑棕黄釉外刻莲瓣碗,陈家祠,广东民间工艺博物馆官网
relgen_8c1c19b9085afdfe80fe,entity_CP_QC_005,entity_001,HELD_BY,收藏于,龙泉窑黄釉贴双鱼盘,陈家祠,广东民间工艺博物馆官网
relgen_400b7a5c7ab41094752d,entity_CP_QC_006,entity_001,HELD_BY,收藏于,青釉鸡首双耳壶,陈家祠,广东民间工艺博物馆官网
relgen_ec5fad48b4d32777bfea,entity_CP_QC_007,entity_001,HELD_BY,收藏于,龙泉窑淡青釉刻斜纹五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_0f1adfcb0abf0b5b6185,entity_CP_QC_008,entity_001,HELD_BY,收藏于,龙泉窑青黄釉刻莲花暖碗,陈家祠,广东民间工艺博物馆官网
relgen_467230b3ecb773b6f45f,entity_CP_QC_009,entity_001,HELD_BY,收藏于,龙泉窑青黄釉刻莲瓣五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_98c73410179cd28f9705,entity_CP_QC_010,entity_001,HELD_BY,收藏于,耀州窑橄榄青釉印菊花纹碗,陈家祠,广东民间工艺博物馆官网
relgen_27a5f8a1d1d405a0ec59,entity_CP_QC_011,entity_001,HELD_BY,收藏于,橄榄青釉碗,陈家祠,广东民间工艺博物馆官网
relgen_de61acab2cdaf5789beb,entity_CP_QC_012,entity_001,HELD_BY,收藏于,灰青釉牡丹花盒,陈家祠,广东民间工艺博物馆官网
relgen_1d666086e4e206f1468c,entity_CP_QC_013,entity_001,HELD_BY,收藏于,岳州窑黄釉高足杯,陈家祠,广东民间工艺博物馆官网
relgen_05829af271b3c3c14494,entity_CP_QC_014,entity_001,HELD_BY,收藏于,龙泉窑青釉刻花壶,陈家祠,广东民间工艺博物馆官网
relgen_0732d2d2ce77c1014378,entity_CP_QC_015,entity_001,HELD_BY,收藏于,龙泉窑黄釉雕龙瓶,陈家祠,广东民间工艺博物馆官网
relgen_6e57d722bd7e71627c78,entity_CP_QC_016,entity_001,HELD_BY,收藏于,龙泉窑粉青釉琮瓶,陈家祠,广东民间工艺博物馆官网
relgen_53422bac4d898398cbaf,entity_CP_QC_017,entity_001,HELD_BY,收藏于,青釉弦纹双耳罐,陈家祠,广东民间工艺博物馆官网
relgen_db5ba70c81c35d2c30c2,entity_CP_QC_018,entity_001,HELD_BY,收藏于,岳州窑青黄釉莲花碗,陈家祠,广东民间工艺博物馆官网
relgen_7c15144884dce8dc7209,entity_CP_QC_019,entity_001,HELD_BY,收藏于,灰青釉刻云凤纹碗,陈家祠,广东民间工艺博物馆官网
relgen_148ba6dbe43232573228,entity_CP_QC_020,entity_001,HELD_BY,收藏于,龙泉窑青釉刻莲瓣五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_61a153770faf505f8a36,entity_CP_QC_021,entity_001,HELD_BY,收藏于,越窑青黄釉刻莲瓣五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_e2748944099cca9a23e3,entity_CP_QC_022,entity_001,HELD_BY,收藏于,枢府窑青白釉刻花卉盘,陈家祠,广东民间工艺博物馆官网
relgen_115d67e9c767582aa38c,entity_CP_QC_023,entity_001,HELD_BY,收藏于,龙泉窑粉青釉瓜棱形壶,陈家祠,广东民间工艺博物馆官网
relgen_989fb0b7474cd01087f8,entity_CP_QC_024,entity_001,HELD_BY,收藏于,青釉虎子,陈家祠,广东民间工艺博物馆官网
relgen_f3055163c21431c4bdbf,entity_CP_QC_025,entity_001,HELD_BY,收藏于,青黄釉蛙型水注,陈家祠,广东民间工艺博物馆官网
relgen_c6b9c36b83056b8d2453,entity_CP_QC_026,entity_001,HELD_BY,收藏于,龙泉窑粉青釉人物碗,陈家祠,广东民间工艺博物馆官网
relgen_cd4bcfe4c5e480992ed9,entity_CP_QC_027,entity_001,HELD_BY,收藏于,青黄釉刻莲瓣罐,陈家祠,广东民间工艺博物馆官网
relgen_504be009226a7ccca9dd,entity_CP_QC_028,entity_001,HELD_BY,收藏于,长沙铜官窑贴人物执壶,陈家祠,广东民间工艺博物馆官网
relgen_c71fa8f9897e72850ba5,entity_CP_QC_029,entity_001,HELD_BY,收藏于,龙泉窑青黄釉印人物文字碗,陈家祠,广东民间工艺博物馆官网
relgen_87f68db27e3dad3a2087,entity_CP_QC_030,entity_001,HELD_BY,收藏于,临汝窑青釉刻牡丹碗,陈家祠,广东民间工艺博物馆官网
relgen_6bc476913cac304b077a,entity_CP_QC_031,entity_001,HELD_BY,收藏于,龙泉窑粉青釉观音北帝神龛,陈家祠,广东民间工艺博物馆官网
relgen_5a1061759c8fbbb73f0d,entity_CP_QC_032,entity_001,HELD_BY,收藏于,灰青釉猴头形笛,陈家祠,广东民间工艺博物馆官网
relgen_a4f5c7f8a13e24abd632,entity_CP_QC_033,entity_001,HELD_BY,收藏于,青釉刻莲瓣五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_b5eaa2992a2b6554c3f3,entity_CP_QC_034,entity_001,HELD_BY,收藏于,仿哥窑青绿釉暖碗,陈家祠,广东民间工艺博物馆官网
relgen_eac62b81bacb6ec12b2c,entity_CP_QC_035,entity_001,HELD_BY,收藏于,龙泉窑青釉刻山水菱花口碗,陈家祠,广东民间工艺博物馆官网
relgen_895e7459c9089ab45e1e,entity_CP_QC_036,entity_001,HELD_BY,收藏于,龙泉窑黄釉贴佛像瓶,陈家祠,广东民间工艺博物馆官网
relgen_d63be6f99d52d22a725d,entity_CP_QC_037,entity_001,HELD_BY,收藏于,青黄釉鸡笼,陈家祠,广东民间工艺博物馆官网
relgen_118028f47e6d7217c1e7,entity_CP_QC_038,entity_001,HELD_BY,收藏于,青黄釉加黑彩小鸡型口笛,陈家祠,广东民间工艺博物馆官网
relgen_b57ed1ebe52e0b96c51b,entity_CP_QC_039,entity_001,HELD_BY,收藏于,棕黄釉包袱型鸡冠壶,陈家祠,广东民间工艺博物馆官网
relgen_865faef503bae5e484e6,entity_CP_QC_040,entity_001,HELD_BY,收藏于,越窑青釉五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_e9ef1375caca6f7f3fea,entity_CP_QC_041,entity_001,HELD_BY,收藏于,灰青釉辟邪水注,陈家祠,广东民间工艺博物馆官网
relgen_26f0411df989becd736b,entity_CP_QC_042,entity_001,HELD_BY,收藏于,龙泉窑青黄釉雕镂狮马鹿暖碗,陈家祠,广东民间工艺博物馆官网
relgen_daded35b8ba0ee60cf3b,entity_CP_QC_043,entity_001,HELD_BY,收藏于,临汝窑青釉刻花草盘,陈家祠,广东民间工艺博物馆官网
relgen_eea3431d995d09a60633,entity_CP_QC_044,entity_001,HELD_BY,收藏于,青白釉刻花洗,陈家祠,广东民间工艺博物馆官网
relgen_0e5cf801af60f45d6510,entity_CP_QC_045,entity_001,HELD_BY,收藏于,青釉仿铜器三足鼎,陈家祠,广东民间工艺博物馆官网
relgen_c22db6e76d01e07e3a11,entity_CP_QC_046,entity_001,HELD_BY,收藏于,龙泉窑青釉刻花五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_b229fab5d30368f915ae,entity_CP_QC_047,entity_001,HELD_BY,收藏于,耀州窑青釉刻花碗,陈家祠,广东民间工艺博物馆官网
relgen_1da81eb0cb3699270e96,entity_CP_QC_048,entity_001,HELD_BY,收藏于,龙泉窑青釉刻印缠枝花碗,陈家祠,广东民间工艺博物馆官网
relgen_cb0b65a9efefd54777a5,entity_CP_QC_049,entity_001,HELD_BY,收藏于,龙泉窑青绿釉刻莲花炉,陈家祠,广东民间工艺博物馆官网
relgen_078536bfe7bde3cbc11d,entity_CP_QC_050,entity_001,HELD_BY,收藏于,龙泉窑青釉刻花卉碗,陈家祠,广东民间工艺博物馆官网
relgen_ee856269a5d846c39b04,entity_CP_QC_051,entity_001,HELD_BY,收藏于,龙泉窑青黄釉刻莲瓣五管瓶,陈家祠,广东民间工艺博物馆官网
relgen_06e185ff70c9c5fbbdb1,entity_CP_QC_052,entity_001,HELD_BY,收藏于,龙泉窑青釉印芙蓉花口盘,陈家祠,广东民间工艺博物馆官网
relgen_794c200bfd33ea140b63,entity_CP_QC_053,entity_001,HELD_BY,收藏于,淡青釉双兽头耳罐,陈家祠,广东民间工艺博物馆官网
relgen_6d39f0c8fbecbe847ede,entity_CP_QC_054,entity_001,HELD_BY,收藏于,龙泉窑青绿釉波斯香水瓶,陈家祠,广东民间工艺博物馆官网
relgen_eda262d3cbc910e28280,entity_CP_QC_055,entity_001,HELD_BY,收藏于,青釉印网纹三兽足盆,陈家祠,广东民间工艺博物馆官网
